,authorMeta/fans,authorMeta/following,authorMeta/verified,authorMeta/video,commentCount,createTimeISO,diggCount,playCount,shareCount,text,videoMeta/duration,sentiment,we_count,them_count
362,1700000,2149,True,3543,15800,2021-01-12T16:39:47.000Z,8000000,44300000,12900,She is righting her wrongs. #ootd #gown #dress #designer #love #laugh #comedy #jokes #happy #model #happy #goodvibes  #fashion,33,"{'label': 'positive', 'score': 0.9412567019462585}",0,0
363,451700,1126,False,96,43400,2020-03-05T18:19:35.000Z,7200000,32500000,156400,Never let someone take your yellow    #yellow #sad #aesthetic #cheater #breakup #carepackage #boxofsunshine #happy #keepgoing #staystrongchallenge,55,"{'label': 'positive', 'score': 0.4355946183204651}",1,0
364,769800,11,False,1635,99400,2022-01-14T22:18:09.000Z,7200000,36000000,190600,#frog#frogtok#frogsoftiktok#africanbullfrog#frogs#froggy#toad#bullfrog#dumpy#dumpyfrog#dumpytreefrog#ribbit#animals#ribbits#frogss#amphibian#toad#toads#toadsoftiktok#toadtok#toadtiktok#toadlady#frogsquishmallow#happyfrog#babyfrog#tadpole#tadpoles#poisiondartfrog#dartfrog#animalsinthewild#dirt#crazyfrog#animalfight#mc#friends#frogcontent#frogvideos#frogmusic#singing#sound#notes#leapfrog#singing#happy#happyfrog#twater#fan#hiding#silly#sillyfrog#running#jumping#swimming#croak#call,9,"{'label': 'neutral', 'score': 0.7156553864479065}",1,0
365,3100000,155,True,828,69000,2020-12-15T18:16:37.000Z,6600000,46200000,426100,Spreading happ this holiday season ✨ Here is part 2 as promised! #FestiveFashion #christmas #dogsoftiktok #happy,12,"{'label': 'positive', 'score': 0.9769824743270874}",0,0
366,229400,422,False,36,34500,2021-01-18T22:14:33.000Z,6300000,30800000,282700,Mornings with a Husky #goodmorningvideo #funny #funnyvideos #funnyhusky #husky #huskiesoftiktok #fyp #foryoupage #foryou #huskies #happy,12,"{'label': 'positive', 'score': 0.9486473798751831}",5,0
367,424100,0,False,42,22500,2022-04-06T10:30:21.000Z,6200000,38800000,146400,What will Kenny choose today? #talkingdog #dogsoftiktok #clever #fyp #foryou #foryoupage #cute #treat #happy #funny,18,"{'label': 'positive', 'score': 0.8392300605773926}",0,0
368,5500000,99,False,679,19000,2020-08-02T02:42:45.000Z,6200000,27900000,47500,Feeding BIG IKE some cactus and giving him a good ole wash ☀️ #tortoisewhisperer #eveningvibes #happy #smile,57,"{'label': 'positive', 'score': 0.9728060960769653}",1,0
369,94100,1711,False,45,47900,2022-05-30T20:34:09.000Z,6000000,29800000,26000,Cc:@B.J |#americanshow #kidsgottalent #fyp #fypシ #viral #alightmotion #sad #happy #kenshinsquad #sensq #ramensqd #sugusatosquad #tomoe_squad #proud @its.lea_09 @bl_edits18 @melisa.djc @temarix.nara @.,32,"{'label': 'positive', 'score': 0.7071229815483093}",1,0
370,175500,869,False,10,32700,2022-03-31T06:13:13.000Z,5900000,35700000,41900,Round 2 ✌I’m done losing weight now! 80kg gone forever BYE #proud #weightloss #happy #transition #transformation #glowup #2 #fyp,13,"{'label': 'positive', 'score': 0.9474403858184814}",2,0
371,1700000,129,True,891,49300,2021-04-27T18:13:00.000Z,5900000,41900000,281300,I just want someone in my life that is this HAPPY to see me  #TikTokGGT #chimp #chimpanzee #happy #sad #goals,16,"{'label': 'positive', 'score': 0.9071719646453857}",1,0
372,11600000,29,True,804,45300,2021-06-13T20:31:47.000Z,5800000,58400000,13500,MacBook or Super Cute Dogs? #foryou #dogs #cute #viral #happy #ending,19,"{'label': 'positive', 'score': 0.937150239944458}",0,0
373,769800,11,False,1635,104500,2022-01-22T00:56:10.000Z,5800000,21600000,252100,#greenscreenvideo #rainfrog#frog#frogtok#frogsoftiktok#africanbullfrog#frogs#froggy#toad#bullfrog#dumpy#dumpyfrog#dumpytreefrog#ribbit#animals#ribbits#frogss#amphibian#toad#toads#toadsoftiktok#toadtok#toadtiktok#toadlady#frogsquishmallow#happyfrog#babyfrog#tadpole#tadpoles#poisiondartfrog#dartfrog#animalsinthewild#dirt#crazyfrog#animalfight#mc#friends#frogcontent#frogvideos#frogmusic#singing#sound#notes#leapfrog#singing#happy#happyfrog#twater#fan#hiding#silly#sillyfrog#running#jumping#swimming,7,"{'label': 'neutral', 'score': 0.7872136831283569}",1,0
374,89800,254,False,104,29800,2021-08-25T20:15:54.000Z,5700000,33600000,55000,My 6 year old tattooed me today!!! #tattok #ink #fresh #dadanddaughter #memories #fyp #foryoupage #viral #trending #cute #happy #LeadWithLove #best #a,72,"{'label': 'positive', 'score': 0.9848334193229675}",0,0
375,1100000,104,False,227,359400,2022-02-15T19:45:49.000Z,5600000,64300000,406500,♥️Newt makes the most of what he’s got! #NewtTheNoseless #DontNeedNoNose #happy #dogsofttiktok #picassothewonkyfaceddog #choosehappiness,10,"{'label': 'positive', 'score': 0.9784564971923828}",0,0
376,4900000,1,True,119,35300,2022-04-19T23:10:19.000Z,5300000,28000000,33300,Clap along   #comedy #ahh #pharrell #happy #ouch #despicableme #minions #gru,6,"{'label': 'positive', 'score': 0.6605715155601501}",0,0
377,112000,2212,False,116,32100,2021-01-20T19:24:24.000Z,5300000,27800000,177100,Brain massage  #dc #dlaciebie #pies #foryou #fyp #fy #fun #malinois #dog #cool #happy,7,"{'label': 'positive', 'score': 0.9087380170822144}",0,0
378,211000,1090,False,126,29500,2021-08-12T18:10:00.000Z,5200000,22700000,37400,This teacher is a walking W #greenscreenvideo #wholesome #teacher #happy #smile,15,"{'label': 'positive', 'score': 0.9855433702468872}",0,0
379,414300,6,False,294,33400,2020-11-10T17:38:18.000Z,5200000,19000000,23000,Reply to @keyla._reyes yellow journal! I think I’m in love! What color should I do next? #yellow #fyp #foryoupage #journal #art #paper #MyHobby #happy,52,"{'label': 'positive', 'score': 0.9824480414390564}",2,0
380,2800000,73,False,295,80200,2021-10-10T19:23:57.000Z,12400000,94100000,81300,Thank you sm for letting me know  my videos are being stolen! I have reported them so hopefully they get taken down ❤️ #disney #sewing #fashion #diy,53,"{'label': 'positive', 'score': 0.5838248133659363}",0,2
381,13000000,269,True,2824,98100,2021-03-14T01:23:48.000Z,9700000,56000000,178700,slime looks good on ya @charlidamelio  #kca #slime #charlidamelio #surprise #fashion #slimed,16,"{'label': 'positive', 'score': 0.9575733542442322}",0,0
382,1500000,137,True,190,62500,2020-08-26T14:20:04.000Z,9400000,55800000,181000,Grateful Gramps  #gramps #opa #streetwear #fashion #drake #mode #makeover,13,"{'label': 'positive', 'score': 0.9202380180358887}",1,0
383,1700000,2149,True,3543,15800,2021-01-12T16:39:47.000Z,8000000,44300000,12900,She is righting her wrongs. #ootd #gown #dress #designer #love #laugh #comedy #jokes #happy #model #happy #goodvibes  #fashion,33,"{'label': 'positive', 'score': 0.9412567019462585}",0,0
384,4400000,131,True,95,71300,2021-02-17T01:30:26.000Z,7800000,34000000,50700,"making a frog dress  (this is part 1, the base dress. part 2 will have the coat!) #frogtok #fashion #diy #frog",21,"{'label': 'neutral', 'score': 0.5488632321357727}",0,0
385,423900,165,False,720,154300,2021-06-27T07:00:46.000Z,6600000,36800000,119900,"The sad thing about the fashion runway, this girl suffered #runway #sadgirl #sad #model #foryou #supermodel #design #pfw #fashion",12,"{'label': 'negative', 'score': 0.92596036195755}",0,0
386,94500,1938,False,57,121500,2021-05-21T17:35:39.000Z,6500000,23100000,82100,Ouch @converse #internship #design #smalldesigner #plzstopstealing #fashion #TWDSurvivalChallenge #fyp,57,"{'label': 'negative', 'score': 0.7650134563446045}",0,0
387,587700,69,False,87,36000,2022-04-03T14:58:58.000Z,6300000,41000000,30000,You barely get wet on this ride  @thatstraightfaceguy #fyp #foryou #AFairShotWithBlock #fashion #lifeadvice,23,"{'label': 'positive', 'score': 0.5267444252967834}",1,0
388,2200000,163,False,463,17000,2021-11-10T17:55:51.000Z,6000000,54000000,34100,Team DAY or NIGHT? ☀️ OUTFITS ON MY LTK ‼️ #fyp #foryou #fashiontok #inspo #aesthetic #fashion #ootd #outfit #style #fallfashion #winterfashion,24,"{'label': 'neutral', 'score': 0.6134943962097168}",0,0
389,493700,2,False,314,81800,2021-08-08T15:02:59.000Z,6000000,19100000,83500,Why be like everyone else? #haircut  #fypage #fashion #glowup,15,"{'label': 'neutral', 'score': 0.6189783811569214}",0,0
390,3500000,262,True,261,34800,2020-02-28T19:07:05.000Z,6000000,37600000,56600,"My mini series with my bff @mariacastellanos_ri called “Style, Not Size”! Looks from #Zara Which outfit was your fav? 1, 2, or 3?! #fashion",15,"{'label': 'positive', 'score': 0.8129199743270874}",1,0
391,4400000,131,True,95,63700,2021-01-04T01:48:35.000Z,5900000,21500000,82700,making my dream cottagecore dress (aka my daisy dress ) - inspired by the strawberry dress! #diy #fashion #cottagecore #strawberrydress,25,"{'label': 'positive', 'score': 0.7992873787879944}",0,0
392,626300,274,False,305,74000,2020-07-08T07:11:41.000Z,5900000,43500000,271900,Take me back to China #fashion #streetwear #xyzbca,31,"{'label': 'neutral', 'score': 0.7573262453079224}",1,0
393,4400000,131,True,95,27600,2020-10-18T01:24:04.000Z,5900000,30900000,19000,"making a 12ft social distancing dress - part 1: the hoopskirt! part 2 is going to be the overskirt, bodice, and a matching mask!  #diy #fashion",27,"{'label': 'neutral', 'score': 0.6155637502670288}",0,0
394,567800,13,False,122,34300,2022-04-10T02:42:15.000Z,5800000,53200000,36400,Can you learn these moves?#pose #fashion #uktiktok #photo #fyp,19,"{'label': 'neutral', 'score': 0.9033433198928833}",0,0
395,252900,512,False,414,79500,2021-10-20T20:29:06.000Z,5800000,31600000,59200,Welcome to the reality of modeling in NYC. I'm so crushed. #fyp #nyc #modeling #fashion #model #nyclife,172,"{'label': 'negative', 'score': 0.6393156051635742}",1,0
396,13100000,141,True,2279,22500,2021-05-19T19:40:42.000Z,5600000,24500000,63800,$70.00 sports bra?  ignore how dirty my leggings are lmfao #makeup #beauty #fashion,59,"{'label': 'negative', 'score': 0.6768385171890259}",0,0
397,154500,1668,False,184,29800,2020-07-22T17:42:42.000Z,5600000,22800000,79400,"Once again, quarantine has ignited my love for crafting. I hope y’all enjoyed me ￼upcycling these jeans☺️ #upcycle #crafty #foryou #fashion",59,"{'label': 'positive', 'score': 0.9886619448661804}",0,0
398,3500000,262,True,261,27800,2020-03-10T17:44:48.000Z,5500000,37500000,34200,"Style, not size ep 4 with @mariacastellanos_ri Items from @superdown ! Which one is your favorite outfit? #fashion #superdown #bffgoals",15,"{'label': 'positive', 'score': 0.5082781314849854}",1,0
399,2500000,436,False,257,13200,2022-01-31T12:10:33.000Z,5500000,37700000,75700,4 poses for non-photogenic people #part2  #fyp #foryoupage #fashion #foryou #style #pose,19,"{'label': 'neutral', 'score': 0.8692745566368103}",0,0
400,363300,676,False,72,179000,2021-12-26T23:37:57.000Z,5200000,26900000,154700,#fyp #foryou #longtongue #longesttongue #worldstar #viral #crazy #bestvideo,7,"{'label': 'positive', 'score': 0.9063957333564758}",0,0
401,86800,308,False,659,17000,2022-05-12T04:39:01.000Z,3900000,41300000,90900,#yosoycreador #fyp #parati  #foryoupage #foryou #viral #funny #bestvideo #tattoo #tatuaje #viral_video #tiktokviral_vidoes #emalla #messi,23,"{'label': 'positive', 'score': 0.8623037338256836}",0,0
402,995600,31,False,209,16500,2022-01-12T13:07:25.000Z,3700000,15400000,14400,Magic horse and elf @aleks_nerwen Dress @helena_lee_way #bestvideo #horsevideo,12,"{'label': 'positive', 'score': 0.893796980381012}",1,0
403,673600,11,False,571,7006,2021-10-03T19:30:00.000Z,3600000,82900000,8878,#bestvideo #tiktok4fun #thisis4u #loveyoutiktok,60,"{'label': 'positive', 'score': 0.9870237112045288}",0,0
404,97600,636,False,24,19700,2021-09-01T21:27:42.000Z,3500000,22200000,74900,Karen be like.. #tiktok #foryoupage #fyp #foryou #viral #love #funny #memes #followme #fun #happy #follow#comedy #bestvideo #karen #karens #joemama #funnyvideo,32,"{'label': 'positive', 'score': 0.9472311735153198}",0,0
405,673600,11,False,571,5173,2021-11-12T15:00:00.000Z,2500000,78700000,7428,#bestvideo #whatthehales #100000$,60,"{'label': 'positive', 'score': 0.9423699378967285}",0,0
406,56500,6,False,1,24900,2021-05-04T04:54:40.000Z,2400000,11100000,121100,#cat #foryou #comedy #sorrynotsorry #funny #comedian #tiktoker #like #follow #meme #video #foryoupage #parati #viral #bestvideo #lol #bloopers,11,"{'label': 'neutral', 'score': 0.5378035306930542}",0,0
407,293300,9,False,48,13200,2021-11-02T13:45:00.000Z,2300000,68800000,21200,#comedy #bestvideo,60,"{'label': 'positive', 'score': 0.9563871026039124}",0,0
408,166000,645,False,1942,1346,2019-10-12T21:15:56.000Z,2000000,35700000,4546,My most ever watched video over 10million views. #bestvideo #mostwatched #viral #love #tiktok #howtodo #sinker #joncol #fish #hunter #satisfying #fyp,21,"{'label': 'positive', 'score': 0.9821114540100098}",0,0
409,31400,14,False,40,11100,2022-04-22T19:51:44.000Z,2000000,31400000,19700,She’s too calm for this…#bestvideo #foryoupage #catsoftiktok,15,"{'label': 'positive', 'score': 0.6831710338592529}",0,0
410,6500000,64,True,275,5772,2019-12-24T12:49:43.000Z,2000000,23600000,47200,JOHN CENAAAA #humor #comedy #funny #johncena #tiktok #pool #bestvideo #geraçãotiktok,11,"{'label': 'positive', 'score': 0.964404821395874}",0,0
411,116000,618,False,233,4349,2021-07-09T16:56:30.000Z,2000000,13100000,10900,JAJAJAJAJ la cara de Benito       #parati #fyp #fypシ #fouryoupage #fy #viral #funnyy #badbunny #bestvideo #pegar #risa #followme️ #badbunnypr,8,"{'label': 'neutral', 'score': 0.6245527267456055}",1,0
412,568600,73,False,493,1155,2019-11-22T14:58:08.000Z,1500000,17700000,11300,mere Bhai mere yrr New Trend plzz watch till End ❤#JustWrapIt #bestvideo #slowmo #supporting #foryou #sikandar10 #abhi015 #india_84 #sambst,18,"{'label': 'positive', 'score': 0.9659423828125}",1,0
413,673600,11,False,571,2186,2021-11-24T15:20:00.000Z,1500000,51700000,3064,#bestvideo #whatthehales #100000$,60,"{'label': 'positive', 'score': 0.9423699378967285}",0,0
414,278300,57,False,109,53500,2022-04-08T16:32:15.000Z,1500000,43200000,215600,I can never un-see this. #BigComfy #EasyWithAdobeExpress #fyp #viral #tiktok4fun #bestvideo #tiktok #reels #funny #chicken #egg #easter,13,"{'label': 'positive', 'score': 0.9702882766723633}",0,0
415,40000,491,False,57,18900,2021-08-12T21:50:37.000Z,1300000,14200000,10900,Reply to @vinsonwashere here’s the video in real time. #foryou #fypシ #SyncYourMiO #foryourpage #trending #bestvideo #tiktok #followme #viral #fails,30,"{'label': 'neutral', 'score': 0.6521322131156921}",2,0
416,310600,49,False,1459,7169,2022-07-04T17:52:21.000Z,1300000,8800000,4557,#pelicula #maxsteel #movie #parati #foryoupage #2022 #viral #edit #clips #bestvideo #fans #pyp #fyyyyyyyyyyyyyyyy #lenteja #viraltiktok #clip #matel #peliculaedit,49,"{'label': 'positive', 'score': 0.5297026038169861}",0,0
417,425700,5,False,673,1922,2021-10-25T10:55:00.000Z,1300000,26300000,1536,#comedy #bestvideo #1000000,60,"{'label': 'positive', 'score': 0.9491379261016846}",0,0
418,4200000,4,False,197,1395,2021-05-18T11:42:40.000Z,1200000,9600000,2563,Makna senioritas (part 2) @babymaemei #inspirasi #motivasi #kebaikan #drama #viral #trending #ootd#fyp #fypbali #fypシ  #hiburan #bestvideo,78,"{'label': 'neutral', 'score': 0.5688185095787048}",0,0
419,293300,9,False,48,5673,2022-06-08T08:42:38.000Z,1200000,40200000,14200,#comedy #bestvideo #viral,60,"{'label': 'positive', 'score': 0.9495224356651306}",0,0
420,241900,3734,False,145,56700,2022-04-08T10:13:33.000Z,5800000,47300000,200700,comell #tiktokmalaysia #cutegirl #fyp,49,"{'label': 'positive', 'score': 0.5334362387657166}",0,0
421,709100,49,False,131,32100,2020-10-04T14:50:30.000Z,3200000,21400000,33900,If I m a boy #cutegirl,8,"{'label': 'positive', 'score': 0.579622745513916}",0,0
422,2100000,306,False,148,11300,2021-08-04T22:23:59.000Z,3100000,15000000,11700,« You scared me » she’s so cute ❤️ #xyzbca #foryou #dobby #cutegirl,9,"{'label': 'positive', 'score': 0.9074410200119019}",0,0
423,246300,17,False,85,6949,2020-01-19T18:17:45.000Z,2400000,18800000,37300,First steps  #läuft #cutegirl #mygirl #fatheranddaughter #fürdich #sweetbaby,15,"{'label': 'positive', 'score': 0.9026385545730591}",1,0
424,2000000,83,False,91,8869,2022-06-22T23:46:50.000Z,2400000,47100000,71600,Difícil de disimular  #viral #cutegirl #model #challenge #workout #gym #tiktoker #personaltrainer #sportwear,15,"{'label': 'neutral', 'score': 0.5767854452133179}",1,0
425,533200,7,False,111,4961,2022-05-09T16:23:41.000Z,2400000,19900000,10700,@junyaoliu0902 She's saying hi to you! That's too cute#motogirl #foryou #fyp #cutegirl,8,"{'label': 'positive', 'score': 0.9770558476448059}",0,0
426,143500,441,False,99,19500,2021-01-24T08:24:16.000Z,2100000,21400000,67000,My baby’s reaction for her birthday was the best thing ever  #babiesoftiktok #baby #mumsontiktok #momsoftiktok #cutegirl #1stbirthday #toddler,17,"{'label': 'positive', 'score': 0.9869085550308228}",0,0
427,2000000,83,False,91,4592,2022-06-26T20:55:01.000Z,1900000,31400000,19700,"Algunos no lo notaron, felices los que si  #viral #cutegirl #model #tiktoker #challenge #workout  #personaltrainer #gym",8,"{'label': 'neutral', 'score': 0.5232618451118469}",0,0
428,3300000,2,False,161,14200,2022-01-13T22:15:51.000Z,1900000,36100000,36200,¿Suelto o apretado?  #cutegirl #shootingday #challenge #model #bikinimodel #photoshoot #modeling,11,"{'label': 'neutral', 'score': 0.653424084186554}",0,0
429,3300000,2,False,161,15900,2022-04-07T01:44:47.000Z,1700000,34700000,66700,Wait for it  #viral #cutegirl #gym #workout #challenge #model #fitness,17,"{'label': 'positive', 'score': 0.8878042101860046}",0,0
430,314800,9970,False,654,3031,2022-02-06T23:58:40.000Z,1700000,13800000,1566,grabe Naman yan#cutegirl #hacker #renztzy55 #renztzy55preset #team #xyzbca #foryou,24,"{'label': 'positive', 'score': 0.6820527911186218}",0,0
431,1900000,288,False,1190,0,2020-07-10T01:27:11.000Z,1700000,22000000,42200,Sorry mama #Fyp  #cutegirl #sorrymama,31,"{'label': 'negative', 'score': 0.4620026648044586}",0,0
432,43500,31,False,9,8341,2020-06-08T10:29:33.000Z,1600000,5800000,28900,#puppylove #cutegirl #comfy,9,"{'label': 'positive', 'score': 0.9082031846046448}",0,0
433,3300000,2,False,161,11500,2021-08-11T00:03:00.000Z,1600000,42600000,77200,Alucinantes fotos juntas en nuestros Insta  @julicuencaa #cutegirl #bikinimodel #bikini #photoshoot,9,"{'label': 'neutral', 'score': 0.5084107518196106}",0,0
434,4200000,207,True,671,9311,2020-10-02T10:59:42.000Z,1300000,10900000,15700,Возьмёшь меня в свою группу поддержки?  Ютуб: Kawaii Fox костюм @dollskill  #чирлидинг #cheerleader #dance #dancer #dancegirl #cutegirl #танцы,15,"{'label': 'neutral', 'score': 0.882546603679657}",0,0
